3.673336920317213483e+00,1.747639363042562177e+00,1.345592197834516446e+00,2.844151465798497647e+00,8.710590203979885260e+00,2.313268667177942994e+00,1.813603448893515990e-01,2.192880053806812946e+00,3.013275934130980604e-01,1.674973456585094223e+00
3.176548300034478522e-01,1.668938973105618340e+00,1.345592197834516446e+00,-2.872369889135504728e+00,6.396946499249256846e+00,1.989282157955542640e+00,1.813603448893515990e-01,2.192880053806812946e+00,3.013275934130980604e-01,1.674973456585094223e+00
3.176548300034478522e-01,6.735493567799247794e-01,1.258811928770197319e+00,-2.872369889135504728e+00,6.396946499249256846e+00,1.989282157955542640e+00,1.813603448893515990e-01,1.724663712885740496e+00,-3.226195315516979245e-01,1.674973456585094223e+00
3.176548300034478522e-01,6.735493567799247794e-01,1.258811928770197319e+00,-2.872369889135504728e+00,6.396946499249256846e+00,8.425959962396312175e-01,1.813603448893515990e-01,1.724663712885740496e+00,-3.226195315516979245e-01,1.674973456585094223e+00
3.176548300034478522e-01,1.569647091080201284e-01,3.348144370687872184e-01,-2.872369889135504728e+00,4.978906202284969496e+00,8.425959962396312175e-01,-3.762934199772570154e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.674973456585094223e+00
-9.179958696500299942e-01,1.569647091080201284e-01,-1.482700574556143069e-01,-2.872369889135504728e+00,4.978906202284969496e+00,8.425959962396312175e-01,-3.791397204590973291e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.569647091080201284e-01,-1.482700574556143069e-01,-2.872369889135504728e+00,4.978906202284969496e+00,7.670569999672023354e-01,-3.791397204590973291e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.569647091080201284e-01,-1.482700574556143069e-01,-2.872369889135504728e+00,4.978906202284969496e+00,7.670569999672023354e-01,-3.791397204590973291e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.569647091080201284e-01,-1.482700574556143069e-01,-2.872369889135504728e+00,4.978906202284969496e+00,7.670569999672023354e-01,-3.791397204590973291e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-1.482700574556143069e-01,-2.872369889135504728e+00,4.978906202284969496e+00,1.915686730125557569e-01,-5.877787162828317369e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-1.482700574556143069e-01,-2.872369889135504728e+00,4.978906202284969496e+00,-3.500496607116400094e-01,-5.877787162828317369e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,4.584833208805485505e+00,-3.500496607116400094e-01,-5.877787162828317369e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,4.584833208805485505e+00,-9.374451557846575911e-01,-5.877787162828317369e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,3.605181692009093108e+00,-1.345287921445727619e+00,-5.877787162828317369e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,2.349066607831175713e+00,-1.345287921445727619e+00,-5.877787162828317369e-01,1.724663712885740496e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,2.131920051135804961e+00,-1.345287921445727619e+00,-5.877787162828317369e-01,1.623721187942433808e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,2.131920051135804961e+00,-1.345287921445727619e+00,-7.073241844174184001e-01,1.623721187942433808e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.825306741468244009e+00,-1.589430782639631223e+00,-7.073241844174184001e-01,1.283379168343347976e+00,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.825306741468244009e+00,-1.589430782639631223e+00,-7.556225433522932855e-01,6.638377175166390032e-01,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.825306741468244009e+00,-1.589430782639631223e+00,-7.556225433522932855e-01,6.638377175166390032e-01,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.825306741468244009e+00,-1.589430782639631223e+00,-8.301731817644821820e-01,6.638377175166390032e-01,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.825306741468244009e+00,-2.409793155882528737e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.723120321399307597e+00,-2.409793155882528737e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,1.645553116707926700e+00
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.821764067631026496e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.821764067631026496e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.821764067631026496e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,1.821764067631026496e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,-1.286886914549723038e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,-1.286886914549723038e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,-1.286886914549723038e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-4.262718970109706795e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-5.882625871915001525e-01,-2.872369889135504728e+00,-1.286886914549723038e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.286886914549723038e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.286886914549723038e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.286886914549723038e-01,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.103337601831063886e+00,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.103337601831063886e+00,-2.507239620489565279e+00,-1.272413433954092898e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.103337601831063886e+00,-2.507239620489565279e+00,-1.287832368257187499e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.103337601831063886e+00,-2.507239620489565279e+00,-1.287832368257187499e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.103337601831063886e+00,-2.507239620489565279e+00,-1.287832368257187499e+00,6.638377175166390032e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.103337601831063886e+00,-2.507239620489565279e+00,-1.287832368257187499e+00,6.502587062431915976e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-1.103337601831063886e+00,-2.507239620489565279e+00,-1.287832368257187499e+00,6.502587062431915976e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-2.054152504065354989e+00,-2.507239620489565279e+00,-1.287832368257187499e+00,3.730224340053319709e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-2.054152504065354989e+00,-2.507239620489565279e+00,-1.287832368257187499e+00,3.730224340053319709e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-2.054152504065354989e+00,-2.764295575108286052e+00,-1.287832368257187499e+00,3.730224340053319709e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-2.300228562565846957e+00,-2.764295575108286052e+00,-1.287832368257187499e+00,3.730224340053319709e-01,-6.008506761831925447e-01,9.684475885676736562e-01
-9.179958696500299942e-01,1.393342124766236700e-01,-9.881424104593259372e-01,-2.872369889135504728e+00,-2.300228562565846957e+00,-2.764295575108286052e+00,-1.287832368257187499e+00,3.730224340053319709e-01,-6.008506761831925447e-01,9.684475885676736562e-01
