1.536100355422916230e+00,-3.441313673299436493e-01,-7.790447323334900531e+00,-2.060463200353098046e+00,-3.558487127219114310e+00
1.536100355422916230e+00,-4.637866623066864702e-01,-7.790447323334900531e+00,-3.027415764679216803e+00,-3.558487127219114310e+00
1.151603427137523727e+00,-4.637866623066864702e-01,-8.054900617051476530e+00,-3.027415764679216803e+00,-3.558487127219114310e+00
1.151603427137523727e+00,-4.637866623066864702e-01,-8.054900617051476530e+00,-3.027415764679216803e+00,-3.558487127219114310e+00
1.151603427137523727e+00,-4.637866623066864702e-01,-8.054900617051476530e+00,-7.376858264387029962e+00,-3.558487127219114310e+00
1.151603427137523727e+00,-4.637866623066864702e-01,-8.054900617051476530e+00,-7.376858264387029962e+00,-3.558487127219114310e+00
-2.307030423668227082e-01,-1.744235010279199694e+00,-8.054900617051476530e+00,-7.376858264387029962e+00,-3.558487127219114310e+00
-2.307030423668227082e-01,-1.744235010279199694e+00,-8.054900617051476530e+00,-7.376858264387029962e+00,-3.558487127219114310e+00
-4.308354466864479981e+00,-1.744235010279199694e+00,-8.054900617051476530e+00,-7.971365384581176272e+00,-3.996154659338428949e+00
-4.403142329701912772e+00,-1.744235010279199694e+00,-8.054900617051476530e+00,-7.971365384581176272e+00,-3.996154659338428949e+00
-5.009753440807079627e+00,-1.744235010279199694e+00,-8.054900617051476530e+00,-7.971365384581176272e+00,-3.996154659338428949e+00
-5.009753440807079627e+00,-1.744235010279199694e+00,-8.054900617051476530e+00,-7.971365384581176272e+00,-3.996154659338428949e+00
-5.009753440807079627e+00,-1.744235010279199694e+00,-8.054900617051476530e+00,-7.971365384581176272e+00,-3.996154659338428949e+00
-5.009753440807079627e+00,-2.793767556614727088e+00,-8.054900617051476530e+00,-7.971365384581176272e+00,-3.996154659338428949e+00
-5.009753440807079627e+00,-2.793767556614727088e+00,-8.054900617051476530e+00,-7.971365384581176272e+00,-4.120970100327363106e+00
