3.359334274577698398e+00,-4.216012186328942590e+00,-3.406942903189575933e-01,-8.852573770545052456e-02,8.061835804827346408e+00
3.359334274577698398e+00,-4.337992140715474676e+00,-3.406942903189575933e-01,-8.852573770545052456e-02,3.044019246417949187e+00
3.359334274577698398e+00,-4.337992140715474676e+00,-3.406942903189575933e-01,-2.362384727169686727e+00,3.044019246417949187e+00
-2.346756993920356749e+00,-5.265490851056087607e+00,-3.406942903189575933e-01,-2.362384727169686727e+00,3.044019246417949187e+00
-2.346756993920356749e+00,-5.442085270137260622e+00,-8.044471837674957992e-01,-2.362384727169686727e+00,3.044019246417949187e+00
-2.346756993920356749e+00,-5.442085270137260622e+00,-1.149614371161924220e+00,-2.362384727169686727e+00,1.524208039870352582e+00
-3.719703803566533740e+00,-6.925389433827972674e+00,-1.149614371161924220e+00,-2.488723253238021016e+00,1.524208039870352582e+00
-3.848978527150984874e+00,-7.957802711266477758e+00,-1.149614371161924220e+00,-2.488723253238021016e+00,9.091578766771009068e-01
-3.848978527150984874e+00,-8.287701320714321085e+00,-1.149614371161924220e+00,-2.488723253238021016e+00,9.091578766771009068e-01
-3.848978527150984874e+00,-8.287701320714321085e+00,-1.149614371161924220e+00,-2.488723253238021016e+00,9.091578766771009068e-01
-3.848978527150984874e+00,-8.287701320714321085e+00,-1.149614371161924220e+00,-3.009721546440003781e+00,9.091578766771009068e-01
-3.848978527150984874e+00,-8.287701320714321085e+00,-1.149614371161924220e+00,-3.009721546440003781e+00,9.091578766771009068e-01
-3.848978527150984874e+00,-8.287701320714321085e+00,-1.352732796499747092e+00,-3.009721546440003781e+00,9.091578766771009068e-01
-3.848978527150984874e+00,-9.607466306064559092e+00,-1.352732796499747092e+00,-3.009721546440003781e+00,9.091578766771009068e-01
-4.187463957850130924e+00,-9.607466306064559092e+00,-1.700201853294979859e+00,-3.009721546440003781e+00,9.091578766771009068e-01
-4.187463957850130924e+00,-9.607466306064559092e+00,-2.462650025397939757e+00,-3.009721546440003781e+00,9.091578766771009068e-01
-4.187463957850130924e+00,-9.607466306064559092e+00,-3.827154722807653009e+00,-3.009721546440003781e+00,9.091578766771009068e-01
-4.187463957850130924e+00,-9.607466306064559092e+00,-3.827154722807653009e+00,-3.009721546440003781e+00,-6.414988589922849815e-01
-4.187463957850130924e+00,-9.607466306064559092e+00,-3.827154722807653009e+00,-4.354301580484113643e+00,-6.414988589922849815e-01
-4.400519663442932661e+00,-9.607466306064559092e+00,-3.827154722807653009e+00,-4.354301580484113643e+00,-6.414988589922849815e-01
-4.400519663442932661e+00,-9.607466306064559092e+00,-3.827154722807653009e+00,-4.354301580484113643e+00,-6.414988589922849815e-01
-4.400519663442932661e+00,-9.607466306064559092e+00,-3.827154722807653009e+00,-4.354301580484113643e+00,-6.414988589922849815e-01
-4.400519663442932661e+00,-9.607466306064559092e+00,-5.543282206232340137e+00,-4.354301580484113643e+00,-6.856747824046719453e-01
-4.400519663442932661e+00,-9.607466306064559092e+00,-7.459187614564622315e+00,-4.354301580484113643e+00,-6.856747824046719453e-01
-4.400519663442932661e+00,-9.607466306064559092e+00,-7.459187614564622315e+00,-4.354301580484113643e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-7.459187614564622315e+00,-4.354301580484113643e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.095509478149966753e+01,-4.354301580484113643e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.447916084175311546e+01,-4.354301580484113643e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.447916084175311546e+01,-4.354301580484113643e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.364372221345372616e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.364372221345372616e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.364372221345372616e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.364372221345372616e+00,-6.856747824046719453e-01
-7.284126754262239878e+00,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.364372221345372616e+00,-6.856747824046719453e-01
-1.107994805341681932e+01,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.776480977244389692e+00,-6.856747824046719453e-01
-1.127857389849151026e+01,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.776480977244389692e+00,-6.856747824046719453e-01
-1.127857389849151026e+01,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.776480977244389692e+00,-3.511558956404309928e+00
-1.127857389849151026e+01,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.776480977244389692e+00,-3.511558956404309928e+00
-1.127857389849151026e+01,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.776480977244389692e+00,-5.040734146246845349e+00
-1.127857389849151026e+01,-9.607466306064559092e+00,-1.447916084175311546e+01,-5.776480977244389692e+00,-5.040734146246845349e+00
