-2.501761122727925724e+00,7.675097328285827025e-01,-9.541784394887257159e-01,4.656574007527824577e+00,-1.159907701342022701e+00,-2.497551820455611971e+00,-5.699417721138916981e+00,-5.808205057634435953e+00,4.105119078478723260e+00,-1.957816598377529194e-01
-3.676001229425606809e+00,6.258686311543133485e-01,-9.541784394887257159e-01,4.656574007527824577e+00,-1.159907701342022701e+00,-3.715048042077701673e+00,-6.068111210608809536e+00,-6.154523507932709414e+00,2.743001966683082049e+00,-1.957816598377529194e-01
-3.676001229425606809e+00,-2.578025727484093643e+00,-1.082513906482457600e+00,1.643237387403408967e-01,-1.159907701342022701e+00,-3.715048042077701673e+00,-7.288635063894976618e+00,-9.541751561230269019e+00,1.283847159745908684e+00,-1.957816598377529194e-01
-3.676001229425606809e+00,-2.578025727484093643e+00,-1.082513906482457600e+00,1.643237387403408967e-01,-1.159907701342022701e+00,-3.715048042077701673e+00,-7.288635063894976618e+00,-9.541751561230269019e+00,8.389304615027652900e-01,-1.957816598377529194e-01
-3.676001229425606809e+00,-2.578025727484093643e+00,-1.082513906482457600e+00,1.643237387403408967e-01,-1.159907701342022701e+00,-3.715048042077701673e+00,-7.288635063894976618e+00,-9.541751561230269019e+00,8.389304615027652900e-01,-1.848922341613167930e+00
-1.038823447556790391e+01,-2.578025727484093643e+00,-4.842040835329191495e+00,1.643237387403408967e-01,-2.104447986008400662e+00,-3.715048042077701673e+00,-7.288635063894976618e+00,-1.329613638629667172e+01,-6.724919759882975745e-01,-1.848922341613167930e+00
-1.038823447556790391e+01,-2.578025727484093643e+00,-4.842040835329191495e+00,1.643237387403408967e-01,-2.104447986008400662e+00,-3.715048042077701673e+00,-7.288635063894976618e+00,-1.329613638629667172e+01,-6.724919759882975745e-01,-1.848922341613167930e+00
-1.068207171156868895e+01,-2.578025727484093643e+00,-6.915555641780224860e+00,1.643237387403408967e-01,-2.613807934604221117e+00,-3.715048042077701673e+00,-7.288635063894976618e+00,-1.329613638629667172e+01,-2.006452794417886487e+00,-1.848922341613167930e+00
-1.068207171156868895e+01,-2.578025727484093643e+00,-6.915555641780224860e+00,1.643237387403408967e-01,-2.613807934604221117e+00,-3.715048042077701673e+00,-7.908918401502095463e+00,-1.350000484747686258e+01,-2.006452794417886487e+00,-1.848922341613167930e+00
-1.068207171156868895e+01,-2.578025727484093643e+00,-6.915555641780224860e+00,1.643237387403408967e-01,-2.613807934604221117e+00,-5.274213935025046318e+00,-7.908918401502095463e+00,-1.350000484747686258e+01,-2.006452794417886487e+00,-3.576954450915916350e+00
