-7.438921861701262017e+00,6.440002871371197646e-02,-8.952848569208299301e-01,-2.534977187396723064e+00,1.385019757772596449e+00
-7.438921861701262017e+00,-4.024685986282277583e-01,-8.952848569208299301e-01,-2.534977187396723064e+00,3.978193185375125118e-01
-7.438921861701262017e+00,-7.599951326824603726e+00,-5.844357749513614309e+00,-2.940067994726339062e+00,3.978193185375125118e-01
-7.438921861701262017e+00,-8.409607467690081606e+00,-5.844357749513614309e+00,-2.940067994726339062e+00,-3.238365903495223908e+00
-8.296612803674166869e+00,-8.409607467690081606e+00,-5.844357749513614309e+00,-3.329518089731896779e+00,-3.238365903495223908e+00
-1.146105909568323433e+01,-8.409607467690081606e+00,-5.844357749513614309e+00,-3.453677327642241668e+00,-6.729499237171916448e+00
-1.146105909568323433e+01,-1.022363240878232382e+01,-5.844357749513614309e+00,-3.453677327642241668e+00,-6.729499237171916448e+00
-1.146105909568323433e+01,-1.022363240878232382e+01,-5.844357749513614309e+00,-4.672702818824823190e+00,-6.729499237171916448e+00
-1.146105909568323433e+01,-1.058489868183650628e+01,-5.869761586535680919e+00,-4.672702818824823190e+00,-6.729499237171916448e+00
-1.146105909568323433e+01,-1.058489868183650628e+01,-5.869761586535680919e+00,-4.672702818824823190e+00,-6.729499237171916448e+00
-1.146105909568323433e+01,-1.058489868183650628e+01,-5.869761586535680919e+00,-5.682682185766672056e+00,-8.085562371308437690e+00
-1.146105909568323433e+01,-1.278583646243894023e+01,-5.869761586535680919e+00,-5.682682185766672056e+00,-8.085562371308437690e+00
-1.146105909568323433e+01,-1.370290117249134809e+01,-6.936443265540049197e+00,-5.682682185766672056e+00,-8.085562371308437690e+00
-1.146105909568323433e+01,-1.370290117249134809e+01,-6.936443265540049197e+00,-5.682682185766672056e+00,-8.085562371308437690e+00
-1.146105909568323433e+01,-1.370290117249134809e+01,-6.936443265540049197e+00,-5.682682185766672056e+00,-8.085562371308437690e+00
-1.146105909568323433e+01,-1.370290117249134809e+01,-6.936443265540049197e+00,-5.682682185766672056e+00,-8.085562371308437690e+00
-1.146105909568323433e+01,-1.370290117249134809e+01,-6.936443265540049197e+00,-5.682682185766672056e+00,-8.085562371308437690e+00
-1.146105909568323433e+01,-1.427229463390326814e+01,-6.936443265540049197e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.146105909568323433e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.146105909568323433e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.146105909568323433e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.146105909568323433e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.146105909568323433e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.260379824639486834e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.714072588298749977e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.714072588298749977e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.714072588298749977e+00,-5.682682185766672056e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.444721371648325103e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.452962832009707839e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.452962832009707839e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.452962832009707839e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.452962832009707839e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.452962832009707839e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.452962832009707839e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.452962832009707839e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.518951012148215973e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-6.123805003649394507e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-6.267426618680547179e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-6.267426618680547179e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-6.267426618680547179e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-8.760338819687207845e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-8.760338819687207845e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-8.760338819687207845e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-8.760338819687207845e+00,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-1.040891957301556303e+01,-9.116699092789399828e+00
-1.305790758736459622e+01,-1.631317695159815173e+01,-7.714072588298749977e+00,-1.040891957301556303e+01,-9.116699092789399828e+00
