-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851,-1.6851
-0.4473,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816,-1.2816
1.1759,0.9805,0.9805,0.9805,0.9805,0.9367,0.9367,0.9367,0.9367,0.9367,0.9367,0.6005,0.5992,0.5992,0.5992
2.704,2.4684,2.4684,2.4684,2.1897,2.1897,2.1897,1.9579,1.9579,-0.1662,-0.1662,-0.2779,-0.2779,-0.2779,-0.4185
-0.5377,-0.5377,-0.5377,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051,-0.8051
0.1675,0.1139,0.0166,0.0166,0.0166,0.0166,0.0166,0.0166,-0.0298,-0.0298,-0.0298,-0.0298,-0.0298,-0.0298,-0.0298
2.3918,0.6961,0.6961,0.6797,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828
0.558,0.2453,0.2453,0.2453,0.2453,0.0557,0.0557,0.0557,0.0557,0.0557,0.0557,0.0557,-0.0089,-0.0089,-0.0089
-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139,-0.2139
0.2013,0.15,0.0698,0.0698,0.0698,0.0698,0.0471,0.0471,0.0471,0.0471,0.0471,0.0471,0.0471,0.0405,0.0289
-0.9692,-2.3193,-2.3193,-2.3193,-2.3193,-2.3193,-2.5159,-2.5159,-2.8632,-4.0201,-4.0201,-4.0201,-4.0201,-4.3173,-4.3173
0.1152,0.1152,0.1152,0.1152,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.07,0.07,0.07
0.021,-0.3694,-0.3775,-0.3775,-0.3775,-0.3775,-0.3775,-0.5206,-0.5206,-0.5206,-0.8595,-0.8595,-1.0484,-1.1777,-1.1777
0.0039,0.0039,0.0039,-0.2947,-1.1351,-1.2449,-1.2449,-1.2449,-1.2449,-1.2449,-1.2449,-1.2449,-1.2449,-1.2449,-1.2449
-0.975,-0.975,-0.975,-0.975,-0.975,-0.975,-0.975,-0.975,-0.975,-0.975,-0.9923,-1.0974,-1.0974,-1.0974,-1.0974
